
---------- Begin Simulation Statistics ----------
simSeconds                                   0.022516                       # Number of seconds simulated (Second)
simTicks                                  22516328000                       # Number of ticks simulated (Tick)
finalTick                                 22516328000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     40.83                       # Real time elapsed on the host (Second)
hostTickRate                                551421536                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     838108                       # Number of bytes of host memory used (Byte)
simInsts                                      3990069                       # Number of instructions simulated (Count)
simOps                                        7685535                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    97723                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     188217                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                         22516329                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               5.643092                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.177221                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                         7917052                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     1718                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                        7907576                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                    210                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               233221                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            142774                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 734                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            22453208                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.352180                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.221761                       # Number of insts issued each cycle (Count)
system.l2cache.tags.ageTaskId_1024::2            3016                       # Occupied blocks per task id, per block age (Count)
system.l2cache.tags.ageTaskId_1024::3             321                       # Occupied blocks per task id, per block age (Count)
system.l2cache.tags.ageTaskId_1024::4              78                       # Occupied blocks per task id, per block age (Count)
system.l2cache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.l2cache.tags.tagAccesses               2401514                       # Number of tag accesses (Count)
system.l2cache.tags.dataAccesses              2401514                       # Number of data accesses (Count)
system.l2cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED  22516328000                       # Cumulative time (in ticks) in various power states (Tick)
system.l3bus.transDist::ReadResp                 1186                       # Transaction distribution (Count)
system.l3bus.transDist::WritebackDirty         144500                       # Transaction distribution (Count)
system.l3bus.transDist::CleanEvict               1525                       # Transaction distribution (Count)
system.l3bus.transDist::UpgradeReq                  1                       # Transaction distribution (Count)
system.l3bus.transDist::UpgradeResp                 1                       # Transaction distribution (Count)
system.l3bus.transDist::ReadExReq              139501                       # Transaction distribution (Count)
system.l3bus.transDist::ReadExResp             139501                       # Transaction distribution (Count)
system.l3bus.transDist::ReadSharedReq            1186                       # Transaction distribution (Count)
system.l3bus.pktCount_system.l2cache.mem_side_port::system.l3cache.cpu_side_port       417771                       # Packet count per connected requestor and responder (Count)
system.l3bus.pktSize_system.l2cache.mem_side_port::system.l3cache.cpu_side_port     17694464                       # Cumulative packet size per connected requestor and responder (Byte)
system.l3bus.snoops                              9630                       # Total snoops (Count)
system.l3bus.snoopTraffic                      557504                       # Total snoop traffic (Byte)
system.l3bus.snoopFanout::samples              150318                       # Request fanout histogram (Count)
system.l3bus.snoopFanout::mean               0.003646                       # Request fanout histogram (Count)
system.l3bus.snoopFanout::stdev              0.060269                       # Request fanout histogram (Count)
system.l3bus.snoopFanout::underflows                0      0.00%      0.00% # Request fanout histogram (Count)
system.l3bus.snoopFanout::0                    149770     99.64%     99.64% # Request fanout histogram (Count)
system.l3bus.snoopFanout::1                       548      0.36%    100.00% # Request fanout histogram (Count)
system.l3bus.snoopFanout::overflows                 0      0.00%    100.00% # Request fanout histogram (Count)
system.l3bus.snoopFanout::min_value                 0                       # Request fanout histogram (Count)
system.l3bus.snoopFanout::max_value                 1                       # Request fanout histogram (Count)
system.l3bus.snoopFanout::total                150318                       # Request fanout histogram (Count)
system.l3bus.power_state.pwrStateResidencyTicks::UNDEFINED  22516328000                       # Cumulative time (in ticks) in various power states (Tick)
system.l3bus.reqLayer0.occupancy            548661000                       # Layer occupancy (ticks) (Tick)
system.l3bus.reqLayer0.utilization                0.0                       # Layer utilization (Ratio)
system.l3bus.respLayer0.occupancy           422062000                       # Layer occupancy (ticks) (Tick)
system.l3bus.respLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.l3bus.snoop_filter.totRequests          277083                       # Total number of requests made to the snoop filter. (Count)
system.l3bus.snoop_filter.hitSingleRequests       136396                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l3bus.snoop_filter.hitMultiRequests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l3bus.snoop_filter.totSnoops               548                       # Total number of snoops made to the snoop filter. (Count)
system.l3bus.snoop_filter.hitSingleSnoops          548                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.l3bus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l3cache.demandHits::cpu.inst                 6                       # number of demand (read+write) hits (Count)
system.l3cache.demandHits::cpu.data                54                       # number of demand (read+write) hits (Count)
system.l3cache.demandHits::total                   60                       # number of demand (read+write) hits (Count)
system.l3cache.overallHits::cpu.inst                6                       # number of overall hits (Count)
system.l3cache.overallHits::cpu.data               54                       # number of overall hits (Count)
system.l3cache.overallHits::total                  60                       # number of overall hits (Count)
system.l3cache.demandMisses::cpu.inst             926                       # number of demand (read+write) misses (Count)
system.l3cache.demandMisses::cpu.data          139701                       # number of demand (read+write) misses (Count)
system.l3cache.demandMisses::total             140627                       # number of demand (read+write) misses (Count)
system.l3cache.overallMisses::cpu.inst            926                       # number of overall misses (Count)
system.l3cache.overallMisses::cpu.data         139701                       # number of overall misses (Count)
system.l3cache.overallMisses::total            140627                       # number of overall misses (Count)
system.l3cache.demandMissLatency::cpu.inst     95425000                       # number of demand (read+write) miss ticks (Tick)
system.l3cache.demandMissLatency::cpu.data  13355125000                       # number of demand (read+write) miss ticks (Tick)
system.l3cache.demandMissLatency::total   13450550000                       # number of demand (read+write) miss ticks (Tick)
system.l3cache.overallMissLatency::cpu.inst     95425000                       # number of overall miss ticks (Tick)
system.l3cache.overallMissLatency::cpu.data  13355125000                       # number of overall miss ticks (Tick)
system.l3cache.overallMissLatency::total  13450550000                       # number of overall miss ticks (Tick)
system.l3cache.demandAccesses::cpu.inst           932                       # number of demand (read+write) accesses (Count)
system.l3cache.demandAccesses::cpu.data        139755                       # number of demand (read+write) accesses (Count)
system.l3cache.demandAccesses::total           140687                       # number of demand (read+write) accesses (Count)
system.l3cache.overallAccesses::cpu.inst          932                       # number of overall (read+write) accesses (Count)
system.l3cache.overallAccesses::cpu.data       139755                       # number of overall (read+write) accesses (Count)
system.l3cache.overallAccesses::total          140687                       # number of overall (read+write) accesses (Count)
system.l3cache.demandMissRate::cpu.inst      0.993562                       # miss rate for demand accesses (Ratio)
system.l3cache.demandMissRate::cpu.data      0.999614                       # miss rate for demand accesses (Ratio)
system.l3cache.demandMissRate::total         0.999574                       # miss rate for demand accesses (Ratio)
system.l3cache.overallMissRate::cpu.inst     0.993562                       # miss rate for overall accesses (Ratio)
system.l3cache.overallMissRate::cpu.data     0.999614                       # miss rate for overall accesses (Ratio)
system.l3cache.overallMissRate::total        0.999574                       # miss rate for overall accesses (Ratio)
system.l3cache.demandAvgMissLatency::cpu.inst 103050.755940                       # average overall miss latency in ticks ((Tick/Count))
system.l3cache.demandAvgMissLatency::cpu.data 95597.919843                       # average overall miss latency in ticks ((Tick/Count))
system.l3cache.demandAvgMissLatency::total 95646.995243                       # average overall miss latency in ticks ((Tick/Count))
system.l3cache.overallAvgMissLatency::cpu.inst 103050.755940                       # average overall miss latency ((Tick/Count))
system.l3cache.overallAvgMissLatency::cpu.data 95597.919843                       # average overall miss latency ((Tick/Count))
system.l3cache.overallAvgMissLatency::total 95646.995243                       # average overall miss latency ((Tick/Count))
system.l3cache.blockedCycles::no_mshrs              0                       # number of cycles access was blocked (Cycle)
system.l3cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
