
---------- Begin Simulation Statistics ----------
simSeconds                                   0.594732                       # Number of seconds simulated (Second)
simTicks                                 594731876000                       # Number of ticks simulated (Tick)
finalTick                                594731876000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   3940.76                       # Real time elapsed on the host (Second)
hostTickRate                                150918026                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     833012                       # Number of bytes of host memory used (Byte)
simInsts                                    754227697                       # Number of instructions simulated (Count)
simOps                                     1465059500                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   191391                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     371771                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        594731877                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.788531                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.268181                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      1544733084                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   395359                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     1517206670                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 255083                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             80068929                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         166988095                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 643                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           579577987                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.617778                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.423470                       # Number of insts issued each cycle (Count)
system.l3bus.transDist::ReadSharedReq           42669                       # Transaction distribution (Count)
system.l3bus.pktCount_system.l2cache.mem_side_port::system.l3cache.cpu_side_port       313461                       # Packet count per connected requestor and responder (Count)
system.l3bus.pktSize_system.l2cache.mem_side_port::system.l3cache.cpu_side_port     12952320                       # Cumulative packet size per connected requestor and responder (Byte)
system.l3bus.snoops                                 0                       # Total snoops (Count)
system.l3bus.snoopTraffic                           0                       # Total snoop traffic (Byte)
system.l3bus.snoopFanout::samples              104458                       # Request fanout histogram (Count)
system.l3bus.snoopFanout::mean                      0                       # Request fanout histogram (Count)
system.l3bus.snoopFanout::stdev                     0                       # Request fanout histogram (Count)
system.l3bus.snoopFanout::underflows                0      0.00%      0.00% # Request fanout histogram (Count)
system.l3bus.snoopFanout::0                    104458    100.00%    100.00% # Request fanout histogram (Count)
system.l3bus.snoopFanout::1                         0      0.00%    100.00% # Request fanout histogram (Count)
system.l3bus.snoopFanout::overflows                 0      0.00%    100.00% # Request fanout histogram (Count)
system.l3bus.snoopFanout::min_value                 0                       # Request fanout histogram (Count)
system.l3bus.snoopFanout::max_value                 0                       # Request fanout histogram (Count)
system.l3bus.snoopFanout::total                104458                       # Request fanout histogram (Count)
system.l3bus.power_state.pwrStateResidencyTicks::UNDEFINED 594731876000                       # Cumulative time (in ticks) in various power states (Tick)
system.l3bus.reqLayer0.occupancy            404855000                       # Layer occupancy (ticks) (Tick)
system.l3bus.reqLayer0.utilization                0.0                       # Layer utilization (Ratio)
system.l3bus.respLayer0.occupancy           313366000                       # Layer occupancy (ticks) (Tick)
system.l3bus.respLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.l3bus.snoop_filter.totRequests          209003                       # Total number of requests made to the snoop filter. (Count)
system.l3bus.snoop_filter.hitSingleRequests       104549                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l3bus.snoop_filter.hitMultiRequests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l3bus.snoop_filter.totSnoops                 0                       # Total number of snoops made to the snoop filter. (Count)
system.l3bus.snoop_filter.hitSingleSnoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.l3bus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l3cache.demandHits::cpu.inst               386                       # number of demand (read+write) hits (Count)
system.l3cache.demandHits::cpu.data             36778                       # number of demand (read+write) hits (Count)
system.l3cache.demandHits::total                37164                       # number of demand (read+write) hits (Count)
system.l3cache.overallHits::cpu.inst              386                       # number of overall hits (Count)
system.l3cache.overallHits::cpu.data            36778                       # number of overall hits (Count)
system.l3cache.overallHits::total               37164                       # number of overall hits (Count)
system.l3cache.demandMisses::cpu.inst            1156                       # number of demand (read+write) misses (Count)
system.l3cache.demandMisses::cpu.data           66134                       # number of demand (read+write) misses (Count)
system.l3cache.demandMisses::total              67290                       # number of demand (read+write) misses (Count)
system.l3cache.overallMisses::cpu.inst           1156                       # number of overall misses (Count)
system.l3cache.overallMisses::cpu.data          66134                       # number of overall misses (Count)
system.l3cache.overallMisses::total             67290                       # number of overall misses (Count)
system.l3cache.demandMissLatency::cpu.inst    115125000                       # number of demand (read+write) miss ticks (Tick)
system.l3cache.demandMissLatency::cpu.data   6834360000                       # number of demand (read+write) miss ticks (Tick)
system.l3cache.demandMissLatency::total    6949485000                       # number of demand (read+write) miss ticks (Tick)
system.l3cache.overallMissLatency::cpu.inst    115125000                       # number of overall miss ticks (Tick)
system.l3cache.overallMissLatency::cpu.data   6834360000                       # number of overall miss ticks (Tick)
system.l3cache.overallMissLatency::total   6949485000                       # number of overall miss ticks (Tick)
system.l3cache.demandAccesses::cpu.inst          1542                       # number of demand (read+write) accesses (Count)
system.l3cache.demandAccesses::cpu.data        102912                       # number of demand (read+write) accesses (Count)
system.l3cache.demandAccesses::total           104454                       # number of demand (read+write) accesses (Count)
system.l3cache.overallAccesses::cpu.inst         1542                       # number of overall (read+write) accesses (Count)
system.l3cache.overallAccesses::cpu.data       102912                       # number of overall (read+write) accesses (Count)
system.l3cache.overallAccesses::total          104454                       # number of overall (read+write) accesses (Count)
system.l3cache.demandMissRate::cpu.inst      0.749676                       # miss rate for demand accesses (Ratio)
system.l3cache.demandMissRate::cpu.data      0.642627                       # miss rate for demand accesses (Ratio)
system.l3cache.demandMissRate::total         0.644207                       # miss rate for demand accesses (Ratio)
system.l3cache.overallMissRate::cpu.inst     0.749676                       # miss rate for overall accesses (Ratio)
system.l3cache.overallMissRate::cpu.data     0.642627                       # miss rate for overall accesses (Ratio)
system.l3cache.overallMissRate::total        0.644207                       # miss rate for overall accesses (Ratio)
system.l3cache.demandAvgMissLatency::cpu.inst 99589.100346                       # average overall miss latency in ticks ((Tick/Count))
system.l3cache.demandAvgMissLatency::cpu.data 103341.095352                       # average overall miss latency in ticks ((Tick/Count))
system.l3cache.demandAvgMissLatency::total 103276.638431                       # average overall miss latency in ticks ((Tick/Count))
system.l3cache.overallAvgMissLatency::cpu.inst 99589.100346                       # average overall miss latency ((Tick/Count))
system.l3cache.overallAvgMissLatency::cpu.data 103341.095352                       # average overall miss latency ((Tick/Count))
system.l3cache.overallAvgMissLatency::total 103276.638431                       # average overall miss latency ((Tick/Count))
system.l3cache.blockedCycles::no_mshrs              0                       # number of cycles access was blocked (Cycle)
system.l3cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.l3cache.blockedCauses::no_mshrs              0                       # number of times access was blocked (Count)
system.l3cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.l3cache.avgBlocked::no_mshrs               nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l3cache.avgBlocked::no_targets             nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l3cache.demandMshrMisses::cpu.inst         1156                       # number of demand (read+write) MSHR misses (Count)
system.l3cache.demandMshrMisses::cpu.data        66134                       # number of demand (read+write) MSHR misses (Count)
system.l3cache.demandMshrMisses::total          67290                       # number of demand (read+write) MSHR misses (Count)
system.l3cache.overallMshrMisses::cpu.inst         1156                       # number of overall MSHR misses (Count)
system.l3cache.overallMshrMisses::cpu.data        66134                       # number of overall MSHR misses (Count)
system.l3cache.overallMshrMisses::total         67290                       # number of overall MSHR misses (Count)
system.l3cache.demandMshrMissLatency::cpu.inst     92005000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l3cache.demandMshrMissLatency::cpu.data   5511680000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l3cache.demandMshrMissLatency::total   5603685000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l3cache.overallMshrMissLatency::cpu.inst     92005000                       # number of overall MSHR miss ticks (Tick)
