
---------- Begin Simulation Statistics ----------
simSeconds                                   0.005177                       # Number of seconds simulated (Second)
simTicks                                   5177302000                       # Number of ticks simulated (Tick)
finalTick                                  5177302000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     41.57                       # Real time elapsed on the host (Second)
hostTickRate                                124544559                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     836332                       # Number of bytes of host memory used (Byte)
simInsts                                      8314975                       # Number of instructions simulated (Count)
simOps                                       15242234                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   200023                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     366664                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                          5177303                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.622648                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.606044                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        15300042                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     1105                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       15302682                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                    283                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined                58890                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined             66789                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 409                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             5105574                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.997250                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.415572                       # Number of insts issued each cycle (Count)
system.l2cache.tags.avgOccs::total           0.963085                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2cache.tags.occupanciesTaskId::1024         4096                       # Occupied blocks per task id (Count)
system.l2cache.tags.ageTaskId_1024::0             134                       # Occupied blocks per task id, per block age (Count)
system.l2cache.tags.ageTaskId_1024::1            1225                       # Occupied blocks per task id, per block age (Count)
system.l2cache.tags.ageTaskId_1024::2            2340                       # Occupied blocks per task id, per block age (Count)
system.l2cache.tags.ageTaskId_1024::3             397                       # Occupied blocks per task id, per block age (Count)
system.l2cache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.l2cache.tags.tagAccesses                418892                       # Number of tag accesses (Count)
system.l2cache.tags.dataAccesses               418892                       # Number of data accesses (Count)
system.l2cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED   5177302000                       # Cumulative time (in ticks) in various power states (Tick)
system.l3bus.transDist::ReadResp                13105                       # Transaction distribution (Count)
system.l3bus.transDist::WritebackDirty          18577                       # Transaction distribution (Count)
system.l3bus.transDist::CleanEvict               2217                       # Transaction distribution (Count)
system.l3bus.transDist::UpgradeReq                  1                       # Transaction distribution (Count)
system.l3bus.transDist::UpgradeResp                 1                       # Transaction distribution (Count)
system.l3bus.transDist::ReadExReq               10825                       # Transaction distribution (Count)
system.l3bus.transDist::ReadExResp              10825                       # Transaction distribution (Count)
system.l3bus.transDist::ReadSharedReq           13105                       # Transaction distribution (Count)
system.l3bus.pktCount_system.l2cache.mem_side_port::system.l3cache.cpu_side_port        68656                       # Packet count per connected requestor and responder (Count)
system.l3bus.pktSize_system.l2cache.mem_side_port::system.l3cache.cpu_side_port      2720448                       # Cumulative packet size per connected requestor and responder (Byte)
system.l3bus.snoops                                 0                       # Total snoops (Count)
system.l3bus.snoopTraffic                           0                       # Total snoop traffic (Byte)
system.l3bus.snoopFanout::samples               23931                       # Request fanout histogram (Count)
system.l3bus.snoopFanout::mean                      0                       # Request fanout histogram (Count)
system.l3bus.snoopFanout::stdev                     0                       # Request fanout histogram (Count)
system.l3bus.snoopFanout::underflows                0      0.00%      0.00% # Request fanout histogram (Count)
system.l3bus.snoopFanout::0                     23931    100.00%    100.00% # Request fanout histogram (Count)
system.l3bus.snoopFanout::1                         0      0.00%    100.00% # Request fanout histogram (Count)
system.l3bus.snoopFanout::overflows                 0      0.00%    100.00% # Request fanout histogram (Count)
system.l3bus.snoopFanout::min_value                 0                       # Request fanout histogram (Count)
system.l3bus.snoopFanout::max_value                 0                       # Request fanout histogram (Count)
system.l3bus.snoopFanout::total                 23931                       # Request fanout histogram (Count)
system.l3bus.power_state.pwrStateResidencyTicks::UNDEFINED   5177302000                       # Cumulative time (in ticks) in various power states (Tick)
system.l3bus.reqLayer0.occupancy             81879000                       # Layer occupancy (ticks) (Tick)
system.l3bus.reqLayer0.utilization                0.0                       # Layer utilization (Ratio)
system.l3bus.respLayer0.occupancy            71791000                       # Layer occupancy (ticks) (Tick)
system.l3bus.respLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.l3bus.snoop_filter.totRequests           44725                       # Total number of requests made to the snoop filter. (Count)
system.l3bus.snoop_filter.hitSingleRequests        20795                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l3bus.snoop_filter.hitMultiRequests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l3bus.snoop_filter.totSnoops                 0                       # Total number of snoops made to the snoop filter. (Count)
system.l3bus.snoop_filter.hitSingleSnoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.l3bus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l3cache.demandHits::cpu.inst                91                       # number of demand (read+write) hits (Count)
system.l3cache.demandHits::cpu.data             11394                       # number of demand (read+write) hits (Count)
system.l3cache.demandHits::total                11485                       # number of demand (read+write) hits (Count)
system.l3cache.overallHits::cpu.inst               91                       # number of overall hits (Count)
system.l3cache.overallHits::cpu.data            11394                       # number of overall hits (Count)
system.l3cache.overallHits::total               11485                       # number of overall hits (Count)
system.l3cache.demandMisses::cpu.inst            1145                       # number of demand (read+write) misses (Count)
system.l3cache.demandMisses::cpu.data           11300                       # number of demand (read+write) misses (Count)
system.l3cache.demandMisses::total              12445                       # number of demand (read+write) misses (Count)
system.l3cache.overallMisses::cpu.inst           1145                       # number of overall misses (Count)
system.l3cache.overallMisses::cpu.data          11300                       # number of overall misses (Count)
system.l3cache.overallMisses::total             12445                       # number of overall misses (Count)
system.l3cache.demandMissLatency::cpu.inst    114201000                       # number of demand (read+write) miss ticks (Tick)
system.l3cache.demandMissLatency::cpu.data   1081631000                       # number of demand (read+write) miss ticks (Tick)
system.l3cache.demandMissLatency::total    1195832000                       # number of demand (read+write) miss ticks (Tick)
system.l3cache.overallMissLatency::cpu.inst    114201000                       # number of overall miss ticks (Tick)
system.l3cache.overallMissLatency::cpu.data   1081631000                       # number of overall miss ticks (Tick)
system.l3cache.overallMissLatency::total   1195832000                       # number of overall miss ticks (Tick)
system.l3cache.demandAccesses::cpu.inst          1236                       # number of demand (read+write) accesses (Count)
system.l3cache.demandAccesses::cpu.data         22694                       # number of demand (read+write) accesses (Count)
system.l3cache.demandAccesses::total            23930                       # number of demand (read+write) accesses (Count)
system.l3cache.overallAccesses::cpu.inst         1236                       # number of overall (read+write) accesses (Count)
system.l3cache.overallAccesses::cpu.data        22694                       # number of overall (read+write) accesses (Count)
system.l3cache.overallAccesses::total           23930                       # number of overall (read+write) accesses (Count)
system.l3cache.demandMissRate::cpu.inst      0.926375                       # miss rate for demand accesses (Ratio)
system.l3cache.demandMissRate::cpu.data      0.497929                       # miss rate for demand accesses (Ratio)
system.l3cache.demandMissRate::total         0.520059                       # miss rate for demand accesses (Ratio)
system.l3cache.overallMissRate::cpu.inst     0.926375                       # miss rate for overall accesses (Ratio)
system.l3cache.overallMissRate::cpu.data     0.497929                       # miss rate for overall accesses (Ratio)
system.l3cache.overallMissRate::total        0.520059                       # miss rate for overall accesses (Ratio)
system.l3cache.demandAvgMissLatency::cpu.inst 99738.864629                       # average overall miss latency in ticks ((Tick/Count))
system.l3cache.demandAvgMissLatency::cpu.data 95719.557522                       # average overall miss latency in ticks ((Tick/Count))
system.l3cache.demandAvgMissLatency::total 96089.353154                       # average overall miss latency in ticks ((Tick/Count))
system.l3cache.overallAvgMissLatency::cpu.inst 99738.864629                       # average overall miss latency ((Tick/Count))
system.l3cache.overallAvgMissLatency::cpu.data 95719.557522                       # average overall miss latency ((Tick/Count))
