
---------- Begin Simulation Statistics ----------
simSeconds                                   0.786263                       # Number of seconds simulated (Second)
simTicks                                 786263258000                       # Number of ticks simulated (Tick)
finalTick                                786263258000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   5185.57                       # Real time elapsed on the host (Second)
hostTickRate                                151625107                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     889092                       # Number of bytes of host memory used (Byte)
simInsts                                   1245990337                       # Number of instructions simulated (Count)
simOps                                     2072814801                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   240280                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     399727                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        786263259                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.631035                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.584699                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      2116053195                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                    11718                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     2102382657                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 297485                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             43250106                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          79144645                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                2613                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           780711185                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.692907                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.411287                       # Number of insts issued each cycle (Count)
system.l2cache.tags.ageTaskId_1024::2            2657                       # Occupied blocks per task id, per block age (Count)
system.l2cache.tags.ageTaskId_1024::3             196                       # Occupied blocks per task id, per block age (Count)
system.l2cache.tags.ageTaskId_1024::4               8                       # Occupied blocks per task id, per block age (Count)
system.l2cache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.l2cache.tags.tagAccesses             182026390                       # Number of tag accesses (Count)
system.l2cache.tags.dataAccesses            182026390                       # Number of data accesses (Count)
system.l2cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 786263258000                       # Cumulative time (in ticks) in various power states (Tick)
system.l3bus.transDist::ReadResp               776030                       # Transaction distribution (Count)
system.l3bus.transDist::WritebackDirty        1269240                       # Transaction distribution (Count)
system.l3bus.transDist::CleanEvict             169921                       # Transaction distribution (Count)
system.l3bus.transDist::UpgradeReq               9005                       # Transaction distribution (Count)
system.l3bus.transDist::UpgradeResp              9005                       # Transaction distribution (Count)
system.l3bus.transDist::ReadExReq              516945                       # Transaction distribution (Count)
system.l3bus.transDist::ReadExResp             516945                       # Transaction distribution (Count)
system.l3bus.transDist::ReadSharedReq          776030                       # Transaction distribution (Count)
system.l3bus.pktCount_system.l2cache.mem_side_port::system.l3cache.cpu_side_port      4043121                       # Packet count per connected requestor and responder (Count)
system.l3bus.pktSize_system.l2cache.mem_side_port::system.l3cache.cpu_side_port    163981760                       # Cumulative packet size per connected requestor and responder (Byte)
system.l3bus.snoops                                 0                       # Total snoops (Count)
system.l3bus.snoopTraffic                           0                       # Total snoop traffic (Byte)
system.l3bus.snoopFanout::samples             1301980                       # Request fanout histogram (Count)
system.l3bus.snoopFanout::mean                      0                       # Request fanout histogram (Count)
system.l3bus.snoopFanout::stdev                     0                       # Request fanout histogram (Count)
system.l3bus.snoopFanout::underflows                0      0.00%      0.00% # Request fanout histogram (Count)
system.l3bus.snoopFanout::0                   1301980    100.00%    100.00% # Request fanout histogram (Count)
system.l3bus.snoopFanout::1                         0      0.00%    100.00% # Request fanout histogram (Count)
system.l3bus.snoopFanout::overflows                 0      0.00%    100.00% # Request fanout histogram (Count)
system.l3bus.snoopFanout::min_value                 0                       # Request fanout histogram (Count)
system.l3bus.snoopFanout::max_value                 0                       # Request fanout histogram (Count)
system.l3bus.snoopFanout::total               1301980                       # Request fanout histogram (Count)
system.l3bus.power_state.pwrStateResidencyTicks::UNDEFINED 786263258000                       # Cumulative time (in ticks) in various power states (Tick)
system.l3bus.reqLayer0.occupancy           5279621000                       # Layer occupancy (ticks) (Tick)
system.l3bus.reqLayer0.utilization                0.0                       # Layer utilization (Ratio)
system.l3bus.respLayer0.occupancy          3887930000                       # Layer occupancy (ticks) (Tick)
system.l3bus.respLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.l3bus.snoop_filter.totRequests         2741141                       # Total number of requests made to the snoop filter. (Count)
system.l3bus.snoop_filter.hitSingleRequests      1448171                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l3bus.snoop_filter.hitMultiRequests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l3bus.snoop_filter.totSnoops                 0                       # Total number of snoops made to the snoop filter. (Count)
system.l3bus.snoop_filter.hitSingleSnoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.l3bus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l3cache.demandHits::cpu.inst             16467                       # number of demand (read+write) hits (Count)
system.l3cache.demandHits::cpu.data           1181593                       # number of demand (read+write) hits (Count)
system.l3cache.demandHits::total              1198060                       # number of demand (read+write) hits (Count)
system.l3cache.overallHits::cpu.inst            16467                       # number of overall hits (Count)
system.l3cache.overallHits::cpu.data          1181593                       # number of overall hits (Count)
system.l3cache.overallHits::total             1198060                       # number of overall hits (Count)
system.l3cache.demandMisses::cpu.inst            3983                       # number of demand (read+write) misses (Count)
system.l3cache.demandMisses::cpu.data           90932                       # number of demand (read+write) misses (Count)
system.l3cache.demandMisses::total              94915                       # number of demand (read+write) misses (Count)
system.l3cache.overallMisses::cpu.inst           3983                       # number of overall misses (Count)
system.l3cache.overallMisses::cpu.data          90932                       # number of overall misses (Count)
system.l3cache.overallMisses::total             94915                       # number of overall misses (Count)
system.l3cache.demandMissLatency::cpu.inst    390245000                       # number of demand (read+write) miss ticks (Tick)
system.l3cache.demandMissLatency::cpu.data   8718250000                       # number of demand (read+write) miss ticks (Tick)
system.l3cache.demandMissLatency::total    9108495000                       # number of demand (read+write) miss ticks (Tick)
system.l3cache.overallMissLatency::cpu.inst    390245000                       # number of overall miss ticks (Tick)
system.l3cache.overallMissLatency::cpu.data   8718250000                       # number of overall miss ticks (Tick)
system.l3cache.overallMissLatency::total   9108495000                       # number of overall miss ticks (Tick)
system.l3cache.demandAccesses::cpu.inst         20450                       # number of demand (read+write) accesses (Count)
system.l3cache.demandAccesses::cpu.data       1272525                       # number of demand (read+write) accesses (Count)
system.l3cache.demandAccesses::total          1292975                       # number of demand (read+write) accesses (Count)
system.l3cache.overallAccesses::cpu.inst        20450                       # number of overall (read+write) accesses (Count)
system.l3cache.overallAccesses::cpu.data      1272525                       # number of overall (read+write) accesses (Count)
system.l3cache.overallAccesses::total         1292975                       # number of overall (read+write) accesses (Count)
system.l3cache.demandMissRate::cpu.inst      0.194768                       # miss rate for demand accesses (Ratio)
system.l3cache.demandMissRate::cpu.data      0.071458                       # miss rate for demand accesses (Ratio)
system.l3cache.demandMissRate::total         0.073408                       # miss rate for demand accesses (Ratio)
system.l3cache.overallMissRate::cpu.inst     0.194768                       # miss rate for overall accesses (Ratio)
system.l3cache.overallMissRate::cpu.data     0.071458                       # miss rate for overall accesses (Ratio)
system.l3cache.overallMissRate::total        0.073408                       # miss rate for overall accesses (Ratio)
system.l3cache.demandAvgMissLatency::cpu.inst 97977.655034                       # average overall miss latency in ticks ((Tick/Count))
system.l3cache.demandAvgMissLatency::cpu.data 95876.589100                       # average overall miss latency in ticks ((Tick/Count))
system.l3cache.demandAvgMissLatency::total 95964.757941                       # average overall miss latency in ticks ((Tick/Count))
system.l3cache.overallAvgMissLatency::cpu.inst 97977.655034                       # average overall miss latency ((Tick/Count))
system.l3cache.overallAvgMissLatency::cpu.data 95876.589100                       # average overall miss latency ((Tick/Count))
system.l3cache.overallAvgMissLatency::total 95964.757941                       # average overall miss latency ((Tick/Count))
system.l3cache.blockedCycles::no_mshrs              0                       # number of cycles access was blocked (Cycle)
system.l3cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.l3cache.blockedCauses::no_mshrs              0                       # number of times access was blocked (Count)
system.l3cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.l3cache.avgBlocked::no_mshrs               nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l3cache.avgBlocked::no_targets             nan                       # average number of cycles each access was blocked ((Cycle/Count))
